# Title: HaGeZi's DynDNS Blocklist
# Description: Blocks dynamic DNS services to protect against malicious use in phishing campaigns and others.
# Homepage: https://github.com/hagezi/dns-blocklists
# Issues: https://github.com/hagezi/dns-blocklists/issues
# Expires: Updated regularly
# Last modified: 07 Nov 2022 00:49 UTC
# Version: 2022.1107.0049.39
# Syntax: Hosts
# Domains: 768
#
0.0.0.0 dhcp.biz
0.0.0.0 didns.ru
0.0.0.0 diskstation.eu
0.0.0.0 diskstation.org
0.0.0.0 ditchyourip.com
0.0.0.0 dns-dns.com
0.0.0.0 dns-report.com
0.0.0.0 dns-stuff.com
0.0.0.0 dns04.com
0.0.0.0 dns05.com
0.0.0.0 dns1.us
0.0.0.0 dns2.us
0.0.0.0 dnsalias.com
0.0.0.0 dnsalias.net
0.0.0.0 dnsalias.org
0.0.0.0 dnsdojo.com
0.0.0.0 dnsdojo.net
0.0.0.0 dnsdojo.org
0.0.0.0 dnsdyn.net
0.0.0.0 dnset.com
0.0.0.0 dnsfailover.net
0.0.0.0 dnsfor.me
0.0.0.0 dnsget.org
0.0.0.0 dnsiskinky.com
0.0.0.0 dnsking.ch
0.0.0.0 dnslive.net
0.0.0.0 dnsrd.com
0.0.0.0 dnsup.net
0.0.0.0 dob.jp
0.0.0.0 does-it.net
0.0.0.0 doesntexist.com
0.0.0.0 doesntexist.org
0.0.0.0 dontexist.com
0.0.0.0 dontexist.net
0.0.0.0 dontexist.org
0.0.0.0 doomdns.com
0.0.0.0 doomdns.org
0.0.0.0 dray-dns.de
0.0.0.0 draydns.de
0.0.0.0 dsmtp.com
0.0.0.0 dtdns.net
0.0.0.0 dtdns.org
0.0.0.0 dubya.info
0.0.0.0 dubya.net
0.0.0.0 dubya.us
0.0.0.0 duckdns.org
0.0.0.0 duia.eu
0.0.0.0 duia.ro
0.0.0.0 duia.us
0.0.0.0 dumb1.com
0.0.0.0 dvrcam.info
0.0.0.0 dvrdns.org
0.0.0.0 dvrlists.com
0.0.0.0 dyn-o-saur.com
0.0.0.0 dyn-vpn.de
0.0.0.0 dynalias.com
0.0.0.0 dynalias.net
0.0.0.0 dynalias.org
0.0.0.0 dynamic-dns.net
0.0.0.0 dynamicdns.biz
0.0.0.0 dynathome.net
0.0.0.0 dyndns.biz
0.0.0.0 dyndns.dk
0.0.0.0 dyndns.info
0.0.0.0 dyndns.org
0.0.0.0 dyndns.pro
0.0.0.0 dyndns.tv
0.0.0.0 dyndns.ws
0.0.0.0 go.dyndns.org
0.0.0.0 home.dyndns.org
0.0.0.0 dyndns-at-home.com
0.0.0.0 dyndns-at-work.com
0.0.0.0 dyndns-blog.com
0.0.0.0 dyndns-free.com
0.0.0.0 dyndns-home.com
0.0.0.0 dyndns-ip.com
0.0.0.0 dyndns-mail.com
0.0.0.0 dyndns-office.com
0.0.0.0 dyndns-pics.com
0.0.0.0 dyndns-remote.com
0.0.0.0 dyndns-server.com
0.0.0.0 dyndns-web.com
0.0.0.0 dyndns-wiki.com
0.0.0.0 dyndns-work.com
0.0.0.0 dynet.com
0.0.0.0 dynip.org
0.0.0.0 dynnamn.ru
0.0.0.0 dynns.com
0.0.0.0 dynssl.com
0.0.0.0 dynu.com
0.0.0.0 dynu.net
0.0.0.0 dynuddns.com
0.0.0.0 dynuddns.net
0.0.0.0 dynvpn.de
0.0.0.0 eating-organic.net
0.0.0.0 eatuo.com
0.0.0.0 edns.biz
0.0.0.0 effers.com
0.0.0.0 endofinternet.net
0.0.0.0 endofinternet.org
0.0.0.0 endoftheinternet.org
0.0.0.0 epac.to
0.0.0.0 epicgamer.org
0.0.0.0 esmtp.biz
0.0.0.0 est-a-la-maison.com
0.0.0.0 est-a-la-masion.com
0.0.0.0 est-le-patron.com
0.0.0.0 est-mon-blogueur.com
0.0.0.0 etowns.net
0.0.0.0 etowns.org
0.0.0.0 evils.in
0.0.0.0 ezua.com
0.0.0.0 f3322.net
0.0.0.0 f3322.org
0.0.0.0 fairuse.org
0.0.0.0 fantasyleague.cc
0.0.0.0 faqserv.com
0.0.0.0 farted.net
0.0.0.0 fartit.com
0.0.0.0 fdns.uk
0.0.0.0 flnet.org
0.0.0.0 for-better.biz
0.0.0.0 for-more.biz
0.0.0.0 for-our.info
0.0.0.0 for-some.biz
0.0.0.0 for-the.biz
0.0.0.0 forumz.info
0.0.0.0 fr.to
0.0.0.0 free-ddns.com
0.0.0.0 freeddns.com
0.0.0.0 freeddns.org
0.0.0.0 freeddns.uk
0.0.0.0 freeddns.us
0.0.0.0 freedynamicdns.net
0.0.0.0 freedynamicdns.org
0.0.0.0 freemyip.com
0.0.0.0 freetcp.com
0.0.0.0 freewww.biz
0.0.0.0 freewww.info
0.0.0.0 from-ak.com
0.0.0.0 from-al.com
0.0.0.0 from-ar.com
0.0.0.0 from-az.net
0.0.0.0 from-ca.com
0.0.0.0 from-co.net
0.0.0.0 from-ct.com
0.0.0.0 from-dc.com
0.0.0.0 from-de.com
0.0.0.0 from-fl.com
0.0.0.0 from-ga.com
0.0.0.0 from-hi.com
0.0.0.0 from-ia.com
0.0.0.0 from-id.com
0.0.0.0 from-il.com
0.0.0.0 from-in.com
0.0.0.0 from-ks.com
0.0.0.0 from-ky.com
0.0.0.0 from-la.net
0.0.0.0 from-ma.com
0.0.0.0 from-md.com
0.0.0.0 from-me.org
0.0.0.0 from-mi.com
0.0.0.0 from-mn.com
0.0.0.0 from-mo.com
0.0.0.0 from-ms.com
0.0.0.0 from-mt.com
0.0.0.0 from-nc.com
0.0.0.0 from-nd.com
0.0.0.0 from-ne.com
0.0.0.0 from-nh.com
0.0.0.0 from-nj.com
0.0.0.0 from-nm.com
0.0.0.0 from-nv.com
0.0.0.0 from-ny.net
0.0.0.0 from-oh.com
0.0.0.0 from-ok.com
0.0.0.0 from-or.com
0.0.0.0 from-pa.com
0.0.0.0 from-pr.com
0.0.0.0 from-ri.com
0.0.0.0 from-sc.com
0.0.0.0 from-sd.com
0.0.0.0 from-tn.com
0.0.0.0 from-tx.com
0.0.0.0 from-ut.com
0.0.0.0 from-va.com
0.0.0.0 from-vt.com
0.0.0.0 from-wa.com
0.0.0.0 from-wi.com
0.0.0.0 from-wv.com
0.0.0.0 from-wy.com
0.0.0.0 ftp.sh
0.0.0.0 ftp1.biz
0.0.0.0 ftpaccess.cc
0.0.0.0 ftpserver.biz
0.0.0.0 fuettertdasnetz.de
0.0.0.0 game-host.org
0.0.0.0 game-server.cc
0.0.0.0 geekgalaxy.com
0.0.0.0 getmyip.com
0.0.0.0 gets-it.net
0.0.0.0 gettrials.com
0.0.0.0 giize.com
0.0.0.0 gleeze.com
0.0.0.0 golffan.us
0.0.0.0 got-game.org
0.0.0.0 gotdns.ch
0.0.0.0 gotdns.com
0.0.0.0 gotdns.org
0.0.0.0 gotgeeks.com
0.0.0.0 gr8domain.biz
0.0.0.0 gr8name.biz
0.0.0.0 groks-the.info
0.0.0.0 groks-this.info
0.0.0.0 gw.lt
0.0.0.0 h-o-s-t.name
0.0.0.0 h0stname.net
0.0.0.0 h4ck.me
0.0.0.0 hackquest.com
0.0.0.0 ham-radio-op.net
0.0.0.0 happyforever.com
0.0.0.0 hbmc.net
0.0.0.0 health-carereform.com
0.0.0.0 forgot.her.name
0.0.0.0 here-for-more.info
0.0.0.0 hiddencorner.org
0.0.0.0 forgot.his.name
0.0.0.0 hobby-site.com
0.0.0.0 hobby-site.org
0.0.0.0 home.kg
0.0.0.0 homedns.org
0.0.0.0 homeftp.net
0.0.0.0 homeftp.org
0.0.0.0 homeip.net
0.0.0.0 homelinux.com
0.0.0.0 homelinux.net
0.0.0.0 homelinux.org
0.0.0.0 homelinuxserver.org
0.0.0.0 homeplex.org
0.0.0.0 homesecuritymac.com
0.0.0.0 homesecuritypc.com
0.0.0.0 homeunix.com
0.0.0.0 homeunix.net
0.0.0.0 homeunix.org
0.0.0.0 homingbeacon.net
0.0.0.0 hopto.me
0.0.0.0 hopto.org
0.0.0.0 host2go.net
0.0.0.0 hosthampster.com
0.0.0.0 hpc.tw
0.0.0.0 hs.vc
0.0.0.0 https443.net
0.0.0.0 https443.org
0.0.0.0 iamallama.com
0.0.0.0 ignorelist.com
0.0.0.0 iiiii.info
0.0.0.0 ikwb.com
0.0.0.0 ilovecollege.info
0.0.0.0 in-the-band.net
0.0.0.0 info.gf
0.0.0.0 instanthq.com
0.0.0.0 iownyour.biz
0.0.0.0 iownyour.org
0.0.0.0 ipoac.net
0.0.0.0 ipoac.org
0.0.0.0 ipq.co
0.0.0.0 is-a-anarchist.com
0.0.0.0 is-a-blogger.com
0.0.0.0 is-a-bookkeeper.com
0.0.0.0 is-a-bruinsfan.org
0.0.0.0 is-a-bulls-fan.com
0.0.0.0 is-a-candidate.org
0.0.0.0 is-a-caterer.com
0.0.0.0 is-a-celticsfan.org
0.0.0.0 is-a-chef.com
0.0.0.0 is-a-chef.net
0.0.0.0 is-a-chef.org
0.0.0.0 is-a-conservative.com
0.0.0.0 is-a-cpa.com
0.0.0.0 is-a-cubicle-slave.com
0.0.0.0 is-a-democrat.com
0.0.0.0 is-a-designer.com
0.0.0.0 is-a-doctor.com
0.0.0.0 is-a-financialadvisor.com
0.0.0.0 is-a-geek.com
0.0.0.0 is-a-geek.net
0.0.0.0 is-a-geek.org
0.0.0.0 is-a-green.com
0.0.0.0 is-a-guru.com
0.0.0.0 is-a-hard-worker.com
0.0.0.0 is-a-hunter.com
0.0.0.0 is-a-knight.org
0.0.0.0 is-a-landscaper.com
0.0.0.0 is-a-lawyer.com
0.0.0.0 is-a-liberal.com
0.0.0.0 is-a-libertarian.com
0.0.0.0 is-a-linux-user.org
0.0.0.0 is-a-llama.com
0.0.0.0 is-a-musician.com
0.0.0.0 is-a-nascarfan.com
0.0.0.0 is-a-nurse.com
0.0.0.0 is-a-painter.com
0.0.0.0 is-a-patsfan.org
0.0.0.0 is-a-personaltrainer.com
0.0.0.0 is-a-photographer.com
0.0.0.0 is-a-player.com
0.0.0.0 is-a-republican.com
0.0.0.0 is-a-rockstar.com
0.0.0.0 is-a-socialist.com
0.0.0.0 is-a-soxfan.org
0.0.0.0 is-a-student.com
0.0.0.0 is-a-teacher.com
0.0.0.0 is-a-techie.com
0.0.0.0 is-a-therapist.com
0.0.0.0 is-an-accountant.com
0.0.0.0 is-an-actor.com
0.0.0.0 is-an-actress.com
0.0.0.0 is-an-anarchist.com
0.0.0.0 is-an-artist.com
0.0.0.0 is-an-engineer.com
0.0.0.0 is-an-entertainer.com
0.0.0.0 is-by.us
0.0.0.0 is-certified.com
0.0.0.0 is-found.org
0.0.0.0 is-gone.com
0.0.0.0 is-into-anime.com
0.0.0.0 is-into-cars.com
0.0.0.0 is-into-cartoons.com
0.0.0.0 is-into-games.com
0.0.0.0 is-leet.com
0.0.0.0 is-lost.org
0.0.0.0 is-not-certified.com
0.0.0.0 is-saved.org
0.0.0.0 is-slick.com
0.0.0.0 is-uberleet.com
0.0.0.0 is-very-bad.org
0.0.0.0 is-very-evil.org
0.0.0.0 is-very-good.org
0.0.0.0 is-very-nice.org
0.0.0.0 is-very-sweet.org
0.0.0.0 is-with-theband.com
0.0.0.0 isa-geek.com
0.0.0.0 isa-geek.net
0.0.0.0 isa-geek.org
0.0.0.0 isa-hockeynut.com
0.0.0.0 isasecret.com
0.0.0.0 issmarterthanyou.com
0.0.0.0 isteingeek.de
0.0.0.0 istmein.de
0.0.0.0 itemdb.com
0.0.0.0 itsaol.com
0.0.0.0 ivi.pl
0.0.0.0 iz.rs
0.0.0.0 jetos.com
0.0.0.0 jkub.com
0.0.0.0 jumpingcrab.com
0.0.0.0 jungleheart.com
0.0.0.0 justdied.com
0.0.0.0 k.vu
0.0.0.0 kicks-ass.net
0.0.0.0 kicks-ass.org
0.0.0.0 kir22.ru
0.0.0.0 knowsitall.info
0.0.0.0 kozow.com
0.0.0.0 land-4-sale.us
0.0.0.0 lebtimnetz.de
0.0.0.0 leitungsen.de
0.0.0.0 lflink.com
0.0.0.0 lflinkup.com
0.0.0.0 lflinkup.net
0.0.0.0 lflinkup.org
0.0.0.0 likes-pie.com
0.0.0.0 likescandy.com
0.0.0.0 linkpc.net
0.0.0.0 loginto.me
0.0.0.0 longmusic.com
0.0.0.0 loseyourip.com
0.0.0.0 madhacker.biz
0.0.0.0 mcsoft.org
0.0.0.0 ddns.me.uk
0.0.0.0 dynamicdns.me.uk
0.0.0.0 mefound.com
0.0.0.0 mein-vigor.de
0.0.0.0 merseine.com
0.0.0.0 merseine.nu
0.0.0.0 merseine.org
0.0.0.0 mindhackers.org
0.0.0.0 mine.bz
0.0.0.0 mine.nu
0.0.0.0 minecraftnoob.com
0.0.0.0 minecraftr.us
0.0.0.0 misconfused.org
0.0.0.0 misecure.com
0.0.0.0 mlbfan.org
0.0.0.0 mmafan.biz
0.0.0.0 moneyhome.biz
0.0.0.0 mooo.com
0.0.0.0 mooo.info
0.0.0.0 mrbasic.com
0.0.0.0 mrbonus.com
0.0.0.0 mrface.com
0.0.0.0 mrslove.com
0.0.0.0 my.to
0.0.0.0 my-vigor.de
0.0.0.0 my-wan.de
0.0.0.0 my03.com
0.0.0.0 myactivedirectory.com
0.0.0.0 mydad.info
0.0.0.0 myddns.biz
0.0.0.0 myddns.com
0.0.0.0 myddns.me
0.0.0.0 myddns.rocks
0.0.0.0 mydissent.net
0.0.0.0 myeffect.net
0.0.0.0 myftp.biz
0.0.0.0 myftp.info
0.0.0.0 myftp.org
0.0.0.0 myiphost.com
0.0.0.0 mylftv.com
0.0.0.0 mymediapc.net
0.0.0.0 mymom.info
0.0.0.0 mynetav.com
0.0.0.0 mynetav.net
0.0.0.0 mynetav.org
0.0.0.0 mynumber.org
0.0.0.0 mypets.ws
0.0.0.0 myphotos.cc
0.0.0.0 mypi.co
0.0.0.0 mypicture.info
0.0.0.0 mypop3.net
0.0.0.0 mypop3.org
0.0.0.0 mypsx.net
0.0.0.0 mysecondarydns.com
0.0.0.0 mysecuritycamera.com
0.0.0.0 mysecuritycamera.net
0.0.0.0 mysecuritycamera.org
0.0.0.0 mysynology.net
0.0.0.0 myvnc.com
0.0.0.0 mywire.org
0.0.0.0 mywww.biz
0.0.0.0 myz.info
0.0.0.0 nard.ca
0.0.0.0 neat-url.com
0.0.0.0 nerdpol.ovh
0.0.0.0 net-freaks.com
0.0.0.0 netlord.de
0.0.0.0 nflfan.org
0.0.0.0 nhlfan.net
0.0.0.0 no-ip.be
0.0.0.0 no-ip.biz
0.0.0.0 no-ip.ca
0.0.0.0 no-ip.com
0.0.0.0 no-ip.fr
0.0.0.0 no-ip.info
0.0.0.0 no-ip.net
0.0.0.0 no-ip.org
0.0.0.0 nodns.ca
0.0.0.0 noip.me
0.0.0.0 noip.us
0.0.0.0 now-dns.net
0.0.0.0 now-dns.org
0.0.0.0 nowddns.com
0.0.0.0 ns01.biz
0.0.0.0 ns01.info
0.0.0.0 ns01.us
0.0.0.0 ns02.biz
0.0.0.0 ns02.info
0.0.0.0 ns02.us
0.0.0.0 ns1.name
0.0.0.0 ns2.name
0.0.0.0 ns3.name
0.0.0.0 nsupdate.info
0.0.0.0 ntdll.top
0.0.0.0 nx.tc
0.0.0.0 ocry.com
0.0.0.0 office-on-the.net
0.0.0.0 ohbah.com
0.0.0.0 on-the-web.tv
0.0.0.0 good.one.pl
0.0.0.0 onedumb.com
0.0.0.0 onmypc.biz
0.0.0.0 onmypc.info
0.0.0.0 onmypc.net
0.0.0.0 onmypc.org
0.0.0.0 onmypc.us
0.0.0.0 onthewifi.com
0.0.0.0 ooguy.com
0.0.0.0 malam.or.id
0.0.0.0 dynamicdns.org.uk
0.0.0.0 organiccrap.com
0.0.0.0 otzo.com
0.0.0.0 ourhobby.com
0.0.0.0 pcanywhere.net
0.0.0.0 pgafan.net
0.0.0.0 photo-frame.com
0.0.0.0 pibase.net
0.0.0.0 pihpc.com
0.0.0.0 pihpc.net
0.0.0.0 pihq.net
0.0.0.0 pii.at
0.0.0.0 pishell.com
0.0.0.0 pishell.net
0.0.0.0 play.ai
0.0.0.0 podzone.net
0.0.0.0 podzone.org
0.0.0.0 point2this.com
0.0.0.0 pointto.us
0.0.0.0 port0.org
0.0.0.0 port25.biz
0.0.0.0 privatedns.org
0.0.0.0 privatizehealthinsurance.net
0.0.0.0 proxydns.com
0.0.0.0 psybnc.org
0.0.0.0 publicvm.com
0.0.0.0 punked.us
0.0.0.0 qc.to
0.0.0.0 qhigh.com
0.0.0.0 qpoe.com
0.0.0.0 quicksytes.com
0.0.0.0 r-o-o-t.net
0.0.0.0 raspberryip.com
0.0.0.0 read-books.org
0.0.0.0 readmyblog.org
0.0.0.0 rebatesrule.net
0.0.0.0 redirectme.net
0.0.0.0 remotecam.nu
0.0.0.0 ro.lt
0.0.0.0 root.sx
0.0.0.0 saves-the-whales.com
0.0.0.0 scieron.com
0.0.0.0 scrapper-site.net
0.0.0.0 scrapping.cc
0.0.0.0 securitytactics.com
0.0.0.0 selfip.biz
0.0.0.0 selfip.com
0.0.0.0 selfip.info
0.0.0.0 selfip.net
0.0.0.0 selfip.org
0.0.0.0 sellclassics.com
0.0.0.0 sells-for-less.com
0.0.0.0 sells-for-u.com
0.0.0.0 sells-it.net
0.0.0.0 sellsyourhome.org
0.0.0.0 sendsmtp.com
0.0.0.0 servebbs.com
0.0.0.0 servebbs.net
0.0.0.0 servebbs.org
0.0.0.0 servebeer.com
0.0.0.0 serveblog.net
0.0.0.0 servecounterstrike.com
0.0.0.0 serveexchange.com
0.0.0.0 serveftp.com
0.0.0.0 serveftp.net
0.0.0.0 serveftp.org
0.0.0.0 servegame.com
0.0.0.0 servegame.org
0.0.0.0 servehalflife.com
0.0.0.0 servehttp.com
0.0.0.0 servehumour.com
0.0.0.0 serveirc.com
0.0.0.0 serveminecraft.net
0.0.0.0 servemp3.com
0.0.0.0 servep2p.com
0.0.0.0 servepics.com
0.0.0.0 servequake.com
0.0.0.0 serverpit.com
0.0.0.0 servesarcasm.com
0.0.0.0 serveuser.com
0.0.0.0 serveusers.com
0.0.0.0 sexidude.com
0.0.0.0 sexxxy.biz
0.0.0.0 shacknet.biz
0.0.0.0 shacknet.nu
0.0.0.0 shacknet.us
0.0.0.0 shaqnet.nu
0.0.0.0 silksky.com
0.0.0.0 simple-url.com
0.0.0.0 sly.io
0.0.0.0 slyip.com
0.0.0.0 slyip.net
0.0.0.0 soon.it
0.0.0.0 soundcast.me
0.0.0.0 space-to-rent.com
0.0.0.0 spacetechnology.net
0.0.0.0 spdns.org
0.0.0.0 squirly.info
0.0.0.0 ssl443.org
0.0.0.0 ssmailer.com
0.0.0.0 strangled.net
0.0.0.0 stuff-4-sale.org
0.0.0.0 stuff-4-sale.us
0.0.0.0 stufftoread.com
0.0.0.0 surfnet.ca
0.0.0.0 suroot.com
0.0.0.0 syno-ds.de
0.0.0.0 synology-diskstation.de
0.0.0.0 synology-ds.de
0.0.0.0 sytes.net
0.0.0.0 tcp4.me
0.0.0.0 teaches-yoga.com
0.0.0.0 tftpd.net
0.0.0.0 thddns.net
0.0.0.0 theworkpc.com
0.0.0.0 thruhere.net
0.0.0.0 toh.info
0.0.0.0 toshibanetcam.com
0.0.0.0 toythieves.com
0.0.0.0 traeumtgerade.de
0.0.0.0 trickip.net
0.0.0.0 trickip.org
0.0.0.0 tru.io
0.0.0.0 twilightparadox.com
0.0.0.0 ufcfan.org
0.0.0.0 uk.ms
0.0.0.0 uk.to
0.0.0.0 undo.it
0.0.0.0 unusualperson.com
0.0.0.0 us.to
0.0.0.0 verymad.net
0.0.0.0 viewdns.net
0.0.0.0 vizvaz.com
0.0.0.0 vpndns.net
0.0.0.0 vr.lt
0.0.0.0 webhop.biz
0.0.0.0 webhop.info
0.0.0.0 webhop.me
0.0.0.0 webhop.net
0.0.0.0 webhop.org
0.0.0.0 webok.net
0.0.0.0 webredirect.org
0.0.0.0 wifizone.org
0.0.0.0 wikaba.com
0.0.0.0 wiki.gd
0.0.0.0 workisboring.com
0.0.0.0 worse-than.tv
0.0.0.0 writesthisblog.com
0.0.0.0 www1.biz
0.0.0.0 wwwhost.biz
0.0.0.0 wwwhost.us
0.0.0.0 x24hr.com
0.0.0.0 x443.pw
0.0.0.0 xxuz.com
0.0.0.0 xxxy.biz
0.0.0.0 xxxy.info
0.0.0.0 yao.cl
0.0.0.0 ydns.eu
0.0.0.0 ygto.com
0.0.0.0 youdontcare.com
0.0.0.0 yourtrap.com
0.0.0.0 zanity.net
0.0.0.0 zapto.org
0.0.0.0 ze.am
0.0.0.0 zyns.com
0.0.0.0 zza.pl
0.0.0.0 zzux.com
